Co-crystal,Dataset,year,name1,smiles1,name2,smiles2,Label
0,H-bond synthons dataset,2017,Riboflavin,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,2-Methoxybenzamide,COc1ccccc1C(N)=O,0
0,H-bond synthons dataset,2017,Riboflavin,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,3-Methoxybenzamide,COc1cccc(C(N)=O)c1,0
0,H-bond synthons dataset,2017,Riboflavin,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,4-Methoxybenzamide,COc1ccc(C(N)=O)cc1,0
0,H-bond synthons dataset,2017,Riboflavin,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,2-Methylbenzamide,Cc1ccccc1C(N)=O,0
0,H-bond synthons dataset,2017,Riboflavin,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,3-Methylbenzamide,Cc1cccc(C(N)=O)c1,0
0,H-bond synthons dataset,2017,Riboflavin,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,4-Methylbenzamide,Cc1ccc(C(N)=O)cc1,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,(+)-camphoric acid,CC1(C(=O)O)CCC(C(=O)O)C1(C)C,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,(-)-camphorsulfonic acid,CC1(C)C2CCC1(CS(=O)(=O)O)C(=O)C2,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,"1-hydroxyethylidene-1,1-diphosphonic acid",CC(O)(P(=O)(O)O)P(=O)(O)O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,2-amino-5-methylbenzoic acid,Cc1ccc(N)c(C(=O)O)c1,0
1,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,"3,5 Dihydroxybenzoic acid",O=C(O)c1cc(O)cc(O)c1,1
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,3-methylpyridine,Cc1cccnc1,0
1,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,"4,5-Dichlorophthalic acid",O=C(O)c1cc(Cl)c(Cl)cc1C(=O)O,1
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,4-acetamidobenzoic acid,CC(=O)Nc1ccc(C(=O)O)cc1,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,4-aminobenzoic acid,Nc1ccc(C(=O)O)cc1,0
1,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,4-hydroxybenzoic acid,O=C(O)c1ccc(O)cc1,1
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,acesulfame,CC1=CC(=O)NS(=O)(=O)O1,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,acetic acid,CC(=O)O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,acetophenone oxime,CC(=NO)c1ccccc1,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,acetylenedicarboxylic acid,O=C(O)C#CC(=O)O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,adipic acid,O=C(O)CCCCC(=O)O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,alitame,CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)SC1(C)C,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,apigenin,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,azelaic acid,O=C(O)CCCCCCCC(=O)O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,benzoic acid,O=C(O)c1ccccc1,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,biotin,O=C(O)CCCCC1SCC2NC(=O)NC21,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,caprolactam,O=C1CCCCCN1,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,capsaicin,COc1cc(CNC(=O)CCCCC=CC(C)C)ccc1O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,citric acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,D-alanine,CC(N)C(=O)O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,D-glucuronic acid,O=CC(O)C(O)C(O)C(O)C(=O)O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,D-pantothenol,CC(C)(CO)C(O)C(=O)NCCCO,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,EDTA,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,ethylparaben,CCOC(=O)c1ccc(O)cc1,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,folic acid,Nc1nc2ncc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)nc2c(=O)[nH]1,0
1,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,fumaric acid,O=C(O)C=CC(=O)O,1
1,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,gentisic acid,O=C(O)c1cc(O)ccc1O,1
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,glutaric acid,O=C(O)CCCC(=O)O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,glycine,NCC(=O)O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,glycolic acid,O=C(O)CO,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,hesperetin,COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,hippuric acid,O=C(O)CNC(=O)c1ccccc1,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,Cholic acid,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,hydrocinnamic acid,O=C(O)CCc1ccccc1,0
1,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,hydroquinone,Oc1ccc(O)cc1,1
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,imidazole,c1c[nH]cn1,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,isonicotinamide,NC(=O)c1ccncc1,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,ketoglutaric acid,O=C(O)CCC(=O)C(=O)O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,L-arginine,N=C(N)NCCCC(N)C(=O)O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,L-aspartic acid,NC(CC(=O)O)C(=O)O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,L-glutamic acid,NC(CCC(=O)O)C(=O)O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,L-glutamine,NC(=O)CCC(N)C(=O)O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,L-glutathione,NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,L-lactic acid,CC(O)C(=O)O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,L-leucine,CC(C)CC(N)C(=O)O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,L-mandelic acid,O=C(O)C(O)c1ccccc1,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,L-methionine,CSCCC(N)C(=O)O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,L-phenylalanine,NC(Cc1ccccc1)C(=O)O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,L-proline,O=C(O)C1CCCN1,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,L-serine,NC(CO)C(=O)O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,L-tartaric acid,O=C(O)C(O)C(O)C(=O)O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,L-tryptophan,NC(Cc1c[nH]c2ccccc12)C(=O)O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,L-tyrosine,NC(Cc1ccc(O)cc1)C(=O)O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,lactobionic acid,O=C(O)C(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,lactose,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,maleic acid,O=C(O)C=CC(=O)O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,malic acid,O=C(O)CC(O)C(=O)O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,malonic acid,O=C(O)CC(=O)O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,maltitol,OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,mannitol,OCC(O)C(O)C(O)C(O)CO,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,methanesulfonic acid,CS(=O)(=O)O,0
1,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,methylparaben,COC(=O)c1ccc(O)cc1,1
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,monobutyrin,CCCC(=O)OCC(O)CO,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,N-ethylacetamide,CCNC(C)=O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,nicotinamide,NC(=O)c1cccnc1,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,oxalic acid,O=C(O)C(=O)O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,pamoic acid,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,0
1,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,phloroglucinol,Oc1cc(O)cc(O)c1,1
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,phthalamide,NC(=O)c1ccccc1C(N)=O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,pimelic acid,O=C(O)CCCCCC(=O)O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,piperazine,C1CNCCN1,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,propylparaben,CCCOC(=O)c1ccc(O)cc1,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,pyrazine,c1cnccn1,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,riboflavin,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,saccharin,O=C1NS(=O)(=O)c2ccccc21,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,sorbic acid,CC=CC=CC(=O)O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,suberic acid,O=C(O)CCCCCCC(=O)O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,succinic acid,O=C(O)CCC(=O)O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,t-butylamine,CC(C)(C)N,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,t-butylhydroxyanisole,COc1ccc(O)c(C(C)(C)C)c1,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,theophylline,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,thymidine,Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,triphenylacetic acid,O=C(O)C(c1ccccc1)(c1ccccc1)c1ccccc1,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,urea,NC(N)=O,0
0,Propyphenazone,2017,Propyphenazone,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,xanthine,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,0
0,Phenolic acids,2018,"2,4,6-trinitrotoluene",Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],2-hydroxybenzoic acid,O=C(O)c1ccccc1O,0
0,Phenolic acids,2018,"2,4,6-trinitrotoluene",Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],benzoic acid,O=C(O)c1ccccc1,0
0,Phenolic acids,2018,"2,4-dinitrotoluene",Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],2-hydroxybenzoic acid,O=C(O)c1ccccc1O,0
0,Phenolic acids,2018,"2,4-dinitrotoluene",Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],benzoic acid,O=C(O)c1ccccc1,0
0,Phenolic acids,2018,2-chlorobenzoic acid,O=C(O)c1ccccc1Cl,2-hydroxybenzoic acid,O=C(O)c1ccccc1,0
0,Phenolic acids,2018,2-chlorobenzoic acid,O=C(O)c1ccccc1Cl,benzoic acid,O=C(O)c1ccccc1,0
0,Phenolic acids,2018,2-nitrophenol,O=[N+]([O-])c1ccccc1O,benzoic acid,O=C(O)c1ccccc1,0
0,Phenolic acids,2018,3-hydroxybenzamide,NC(=O)c1cccc(O)c1,2-hydroxybenzoic acid,O=C(O)c1ccccc1O,0
0,Phenolic acids,2018,3-hydroxybenzamide,NC(=O)c1cccc(O)c1,benzoic acid,O=C(O)c1ccccc1,0
0,Phenolic acids,2018,3-methylheptanedioic acid,CC(CCCC(=O)O)CC(=O)O,benzoic acid,O=C(O)c1ccccc1,0
0,Phenolic acids,2018,4-nitrophenol,O=[N+]([O-])c1ccc(O)cc1,2-hydroxybenzoic acid,O=C(O)c1ccccc1O,0
0,Phenolic acids,2018,4-nitrophenol,O=[N+]([O-])c1ccc(O)cc1,benzoic acid,O=C(O)c1ccccc1,0
0,Phenolic acids,2018,4-nitrophenol,O=[N+]([O-])c1ccc(O)cc1,cinnamic acid,O=C(O)C=Cc1ccccc1,0
0,Phenolic acids,2018,acetamide,CC(N)=O,benzoic acid,O=C(O)c1ccccc1,0
0,Phenolic acids,2018,benzamide,NC(=O)c1ccccc1,3-hydroxybenzoic acid,O=C(O)c1cccc(O)c1,0
0,Phenolic acids,2018,benzamide,NC(=O)c1ccccc1,4-hydroxybenzoic acid,O=C(O)c1ccc(O)cc1,0
0,Phenolic acids,2018,benzamide,NC(=O)c1ccccc1,benzoic acid,O=C(O)c1ccccc1,0
0,Phenolic acids,2018,benzamide,NC(=O)c1ccccc1,ferulic acid,COc1cc(C=CC(=O)O)ccc1O,0
0,Phenolic acids,2018,benzil,O=C(C(=O)c1ccccc1)c1ccccc1,benzoic acid,O=C(O)c1ccccc1,0
0,Phenolic acids,2018,benzoic acid,O=C(O)c1ccccc1,2-hydroxybenzoic acid,O=C(O)c1ccccc1O,0
0,Phenolic acids,2018,borneol,CC1(C)C2CCC1(C)C(O)C2,2-hydroxybenzoic acid,O=C(O)c1ccccc1O,0
0,Phenolic acids,2018,cinnamic acid,O=C(O)C=Cc1ccccc1,benzoic acid,O=C(O)c1ccccc1,0
0,Phenolic acids,2018,curcumin,COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O,2-hydroxybenzoic acid,O=C(O)c1ccccc1O,0
0,Phenolic acids,2018,curcumin,COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O,4-hydroxybenzoic acid,O=C(O)c1ccc(O)cc1,0
0,Phenolic acids,2018,curcumin,COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O,ferulic acid,COc1cc(C=CC(=O)O)ccc1O,0
0,Phenolic acids,2018,ethenzamide,CCOc1ccccc1C(N)=O,3-hydroxybenzoic acid,O=C(O)c1cccc(O)c1,0
0,Phenolic acids,2018,glutarimide,O=C1CCCC(=O)N1,2-hydroxybenzoic acid,O=C(O)c1ccccc1O,0
0,Phenolic acids,2018,glutarimide,O=C1CCCC(=O)N1,3-hydroxybenzoic acid,O=C(O)c1cccc(O)c1,0
0,Phenolic acids,2018,glutarimide,O=C1CCCC(=O)N1,benzoic acid,O=C(O)c1ccccc1,0
0,Phenolic acids,2018,indomethacin,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,1-hydroxy-2-naphthoic acid,O=C(Oc1ccccc1)c1ccc2ccccc2c1O,0
0,Phenolic acids,2018,indomethacin,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,"2,5-dihydroxybenzoic acid",O=C(O)c1cc(O)ccc1O,0
0,Phenolic acids,2018,indomethacin,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,2-hydroxybenzoic acid,O=C(O)c1ccccc1O,0
0,Phenolic acids,2018,indomethacin,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,4-hydroxybenzoic acid,O=C(O)c1ccc(O)cc1,0
0,Phenolic acids,2018,indomethacin,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,benzoic acid,O=C(O)c1ccccc1,0
0,Phenolic acids,2018,maleimide,O=C1C=CC(=O)N1,2-hydroxybenzoic acid,O=C(O)c1ccccc1O,0
0,Phenolic acids,2018,maleimide,O=C1C=CC(=O)N1,3-hydroxybenzoic acid,O=C(O)c1cccc(O)c1,0
0,Phenolic acids,2018,maleimide,O=C1C=CC(=O)N1,benzoic acid,O=C(O)c1ccccc1,0
0,Phenolic acids,2018,malonic acid,O=C(O)CC(=O)O,2-hydroxybenzoic acid,O=C(O)c1ccccc1O,0
0,Phenolic acids,2018,malonic acid,O=C(O)CC(=O)O,benzoic acid,O=C(O)c1ccccc1,0
0,Phenolic acids,2018,menthol,CC1CCC(C(C)C)C(O)C1,2-hydroxybenzoic acid,O=C(O)c1ccccc1O,0
0,Phenolic acids,2018,naphtalene,c1ccc2ccccc2c1,benzoic acid,O=C(O)c1ccccc1,0
0,Phenolic acids,2018,oxalic acid,O=C(O)C(=O)O,benzoic acid,O=C(O)c1ccccc1,0
0,Phenolic acids,2018,phenanthrene,c1ccc2c(c1)ccc1ccccc12,2-hydroxybenzoic acid,O=C(O)c1ccccc1O,0
0,Phenolic acids,2018,phenanthrene,c1ccc2c(c1)ccc1ccccc12,benzoic acid,O=C(O)c1ccccc1,0
0,Phenolic acids,2018,phenantrene,c1ccc2c(c1)ccc1ccccc12,3-hydroxybenzoic acid,O=C(O)c1cccc(O)c1,0
0,Phenolic acids,2018,phenantrene,c1ccc2c(c1)ccc1ccccc12,cinnamic acid,O=C(O)C=Cc1ccccc1,0
0,Phenolic acids,2018,phenylacetic acid,O=C(O)Cc1ccccc1,benzoic acid,O=C(O)c1ccccc1,0
0,Phenolic acids,2018,phthalimide,O=C1NC(=O)c2ccccc21,benzoic acid,O=C(O)c1ccccc1,0
0,Phenolic acids,2018,piracetam,NC(=O)CN1CCCC1=O,"2,6-dihydroxybenzoic acid",O=C(O)c1c(O)cccc1O,0
0,Phenolic acids,2018,pregnenolone,CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,"2,5-dihydroxybenzoic acid",O=C(O)c1cc(O)ccc1O,0
0,Phenolic acids,2018,pregnenolone,CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,2-hydroxy-1-naphthoic acid,O=C(O)c1c(O)ccc2ccccc12,0
0,Phenolic acids,2018,pregnenolone,CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,3-hydroxy-2-naphthoic acid,O=C(O)c1cc2ccccc2cc1O,0
0,Phenolic acids,2018,salicylamide,NC(=O)c1ccccc1O,3-hydroxybenzoic acid,O=C(O)c1cccc(O)c1,0
0,Phenolic acids,2018,succinic acid,O=C(O)CCC(=O)O,benzoic acid,O=C(O)c1ccccc1,0
0,Phenolic acids,2018,succinimide,O=C1CCC(=O)N1,2-hydroxybenzoic acid,O=C(O)c1ccccc1O,0
0,Phenolic acids,2018,succinimide,O=C1CCC(=O)N1,3-hydroxybenzoic acid,O=C(O)c1cccc(O)c1,0
0,Phenolic acids,2018,succinimide,O=C1CCC(=O)N1,benzoic acid,O=C(O)c1ccccc1,0
0,Phenolic acids,2018,urea,NC(N)=O,benzoic acid,O=C(O)c1ccccc1,0
1,Phenolic acids,2018,"1,2-diaminobenzene",Nc1ccccc1N,benzoic acid,O=C(O)c1ccccc1,1
1,Phenolic acids,2018,"1,4-diaminobenzene",Nc1ccc(N)cc1,benzoic acid,O=C(O)c1ccccc1,1
1,Phenolic acids,2018,1H-imidazole,c1c[nH]cn1,4-hydroxybenzoic acid,O=C(O)c1ccc(O)cc1,1
1,Phenolic acids,2018,(dimethylamino)phenylazo)benzoic,CN(C)c1ccc(N=Nc2ccccc2C(=O)O)cc1,"2,6-dihydroxybenzoic acid",O=C(O)c1c(O)cccc1O,1
1,Phenolic acids,2018,"2,3,5,6-tetramethylpyrazine",Cc1nc(C)c(C)nc1C,4-hydroxybenzoic acid,O=C(O)c1ccc(O)cc1,1
1,Phenolic acids,2018,"2,3,5,6-tetramethylpyrazine",Cc1nc(C)c(C)nc1C,ferulic acid,COc1cc(C=CC(=O)O)ccc1O,1
1,Phenolic acids,2018,"2,4,6-trinitrophenol",O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,cinnamic acid,O=C(O)C=Cc1ccccc1,1
1,Phenolic acids,2018,4-(1H-pyrazol-1-ylmethyl)benzamide,NC(=O)c1ccc(Cn2cccn2)cc1,benzoic acid,O=C(O)c1ccccc1,1
1,Phenolic acids,2018,4-(pyridin-4-yl)pyridine 1-oxide,[O-][n+]1ccc(-c2ccncc2)cc1,4-hydroxycinnamic acid,O=C(O)C=Cc1ccc(O)cc1,1
1,Phenolic acids,2018,"4,4'-bipyridine",c1cc(-c2ccncc2)ccn1,2-hydroxybenzoic acid,O=C(O)c1ccccc1O,1
1,Phenolic acids,2018,"4,4'-bipyridine",c1cc(-c2ccncc2)ccn1,4-hydroxybenzoic acid,O=C(O)c1ccc(O)cc1,1
1,Phenolic acids,2018,"4,4'-bipyridine",c1cc(-c2ccncc2)ccn1,6-hydroxy-2-naphthoic acid,O=C(O)c1ccc2cc(O)ccc2c1,1
1,Phenolic acids,2018,"4-amino-N-(4,6-dimethylpyrimidin-2-yl)benzenesulfonamide",Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,"2,4-dihydroxybenzoic acid",O=C(O)c1ccc(O)cc1O,1
1,Phenolic acids,2018,"4-amino-N-(4,6-dimethylpyrimidin-2-yl)benzenesulfonamide",Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,3-hydroxy-2-naphthoic acid,O=C(O)c1cc2ccccc2cc1O,1
1,Phenolic acids,2018,4-hydroxybenzamide,NC(=O)c1ccc(O)cc1,2-hydroxybenzoic acid,O=C(O)c1ccccc1O,1
1,Phenolic acids,2018,4-phenylpyridine,c1ccc(-c2ccncc2)cc1,3-hydroxybenzoic acid,O=C(O)c1cccc(O)c1,1
1,Phenolic acids,2018,4-phenylpyridine,c1ccc(-c2ccncc2)cc1,4-hydroxybenzoic acid,O=C(O)c1ccc(O)cc1,1
1,Phenolic acids,2018,acetamiprid,CC(=NC#N)N(C)Cc1ccc(Cl)nc1,4-hydroxybenzoic acid,O=C(O)c1ccc(O)cc1,1
